paper_id,field,reviewer_value,locked_value,final_value,decision_basis,changed_from_locked,reviewer_evidence,author_evidence,resolution_rationale,reviewer,adjudicator,review_date,adjudication_date,source_workbook,review_batch
Teng2024_LikelihoodFreeDA,surrogate_error_propagation_category,confirmed_absent,unclear,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 9–12, surrogate errors; p. 10, additional model error not included; pp. 23–40, DA","PDF pp. 9–12, surrogate errors; p. 10, additional model error not included; pp. 23–40, DA",全文核查后采纳复核者值“confirmed_absent”。论文指出额外代理模型误差可以另行计入，但本研究未计入数据同化协方差。该页码证据直接满足本字段判据，作者锁定值“unclear”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 21–23, synthetic true models",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,physical_consistency_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 9–12 and 29–40, ECLIPSE and posterior comparisons","PDF pp. 9–12 and 29–40, ECLIPSE and posterior comparisons",全文核查后采纳复核者值“3”。代理同 ECLIPSE 以及后验压力、饱和度场均有系统比较，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,uncertainty_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 23–40, posterior checked against truth and reference RS","PDF pp. 23–40, posterior checked against truth and reference RS",全文核查后采纳复核者值“3”。后验经过真值和参考采样检查，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,transferability_score,0,not_reported,0,author_adjudicated_disagreement,yes,"PDF pp. 9–12 and 21–23, same hyperprior domain","PDF pp. 9–12 and 21–23, same hyperprior domain",全文核查后采纳复核者值“0”。测试仍在同一超先验域，计 0 分。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,decision_readiness_score,2,2,2,independent_exact_agreement_retained,no,"PDF pp. 29–40, history matching and uncertainty reduction",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,field_validation_category,confirmed_absent,confirmed_absent,confirmed_absent,independent_exact_agreement_retained,no,"PDF pp. 4–6, simulation-enhanced THMC scenarios",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,controlled_release_validation_state,confirmed_absent,confirmed_absent,confirmed_absent,independent_exact_agreement_retained,no,"PDF pp. 4–6, simulated 25-year injection and 75-year monitoring",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,ood_test_category,legacy_explicit_ood_test,not_reported,legacy_explicit_ood_test,author_adjudicated_disagreement,yes,"PDF p. 6, three fully held-out geological realizations; pp. 13 and 21–22, tests","PDF p. 6, three fully held-out geological realizations; pp. 13 and 21–22, tests",全文核查后采纳复核者值“legacy_explicit_ood_test”。三个地质实现完整留出并仅用于最终测试，论文明确称为 unseen geology，属于 OOD。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,cross_site_test_state,confirmed_absent,confirmed_absent,confirmed_absent,independent_exact_agreement_retained,no,"PDF pp. 4–6 and 21–22, simulated realizations rather than field sites",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,uncertainty_calibration_category,calibrated_or_posterior_checked,legacy_uncertainty_calibration_or_posterior_check,calibrated_or_posterior_checked,author_adjudicated_disagreement,yes,"PDF pp. 10 and 17–23, P10–P90 coverage, reliability and spread–skill","PDF pp. 10 and 17–23, P10–P90 coverage, reliability and spread–skill",全文核查后采纳复核者值“calibrated_or_posterior_checked”。报告 P10–P90 经验覆盖率、可靠性图和 spread–skill 关系，符合校准检查。该页码证据直接满足本字段判据，作者锁定值“legacy_uncertainty_calibration_or_posterior_check”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,surrogate_error_propagation_category,not_applicable,not_reported,not_applicable,author_adjudicated_disagreement,yes,"PDF pp. 18–27, screening forecasts; p. 27, optimization as future work","PDF pp. 18–27, screening forecasts; p. 27, optimization as future work",全文核查后采纳复核者值“not_applicable”。当前仅将集合用于筛选预测；进入井位、注入控制优化被列为未来工作，故误差传播不适用。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 4–6, simulation-enhanced scenarios",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,physical_consistency_score,3,3,3,independent_exact_agreement_retained,no,"PDF pp. 11–22, gas saturation, pH and subsidence compared with THMC truth",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,uncertainty_score,3,3,3,independent_exact_agreement_retained,no,"PDF pp. 10 and 17–23, calibrated intervals and reliability diagnostics",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,transferability_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 6, 13 and 21–22, held-out geology","PDF pp. 6, 13 and 21–22, held-out geology",全文核查后采纳复核者值“3”。完整留出不同地质实现，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
VoThanh2026_DigitalTwinGNN,decision_readiness_score,2,2,2,independent_exact_agreement_retained,no,"PDF pp. 18–27, risk localization and screening forecasts",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–8, ECLIPSE/SGeMS synthetic dataset","PDF pp. 4–8, ECLIPSE/SGeMS synthetic dataset",全文核查后采纳复核者值“confirmed_absent”。训练和测试全部来自 ECLIPSE 与 SGeMS 合成数据，没有现场比较。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–8, simulated injection cases","PDF pp. 4–8, simulated injection cases",全文核查后采纳复核者值“confirmed_absent”。注入率、时长与井段均为模拟输入。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,ood_test_category,legacy_explicit_ood_test,legacy_explicit_ood_test,legacy_explicit_ood_test,independent_exact_agreement_retained,no,"PDF pp. 16–19, injection-duration extrapolation and unseen multi-perforation pattern",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–20, synthetic domains only","PDF pp. 4–20, synthetic domains only",全文核查后采纳复核者值“confirmed_absent”。任务域变化仍为模拟，不是现场跨场地验证。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,uncertainty_calibration_category,deterministic_or_confirmed_absent,not_reported,deterministic_or_confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 11–20, deterministic error metrics","PDF pp. 11–20, deterministic error metrics",全文核查后采纳复核者值“deterministic_or_confirmed_absent”。只报告确定性误差，无区间校准或后验检查。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,surrogate_error_propagation_category,not_applicable,not_reported,not_applicable,author_adjudicated_disagreement,yes,"PDF pp. 11–20, forward plume surrogate","PDF pp. 11–20, forward plume surrogate",全文核查后采纳复核者值“not_applicable”。仅做前向羽流代理，没有下游误差传播对象，记为不适用。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 4–8, synthetic multiphase-flow data",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,physical_consistency_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 4–5 and 11–20, full-physics saturation comparisons","PDF pp. 4–5 and 11–20, full-physics saturation comparisons",全文核查后采纳复核者值“3”。模型同全物理多相流模拟器逐图比较羽流，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,uncertainty_score,0,2,0,author_adjudicated_disagreement,yes,"PDF pp. 11–20, point predictions only","PDF pp. 11–20, point predictions only",全文核查后采纳复核者值“0”。无 UQ，计 0 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,transferability_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 16–19, explicit extrapolation and domain shift","PDF pp. 16–19, explicit extrapolation and domain shift",全文核查后采纳复核者值“3”。明确测试注入时长外推和井控域变化，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2021_PlumeDNN,decision_readiness_score,2,1,2,author_adjudicated_disagreement,yes,"PDF pp. 16–21, injection controls and plume forecasts","PDF pp. 16–21, injection controls and plume forecasts",全文核查后采纳复核者值“2”。输入含注入率、时长和井段，输出可支持方案比较，但无决策阈值，计 2 分。该页码证据直接满足本字段判据，作者锁定值“1”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2022_UFNO,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–8, ECLIPSE synthetic dataset","PDF pp. 4–8, ECLIPSE synthetic dataset",全文核查后采纳复核者值“confirmed_absent”。数据完全来自 ECLIPSE 模拟，没有现场观测评价。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2022_UFNO,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–8, simulated injection inputs","PDF pp. 4–8, simulated injection inputs",全文核查后采纳复核者值“confirmed_absent”。没有实际计划注入或受控释放数据。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Wen2022_UFNO,ood_test_category,legacy_explicit_ood_test,not_reported,legacy_explicit_ood_test,author_adjudicated_disagreement,yes,"PDF pp. 20–21, 50 new samples at unseen temporal resolution","PDF pp. 20–21, 50 new samples at unseen temporal resolution",全文核查后采纳复核者值“legacy_explicit_ood_test”。在训练未用的 48 时间步分辨率上生成 50 个新样本测试，属于明确未见离散化条件。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
